Date,AAPL,AXP,CAT,CSCO,CVX,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,VZ,WBA,WMT,XOM
1996-02-08,0.013636372187906032,0.029891315547019737,0.019569471624266033,-0.00280503841796087,0.016786570743405616,0.013623925947060966,0.010011123470522909,-0.004301075268816956,0.016731016731017068,0.009398525192103824,0.028846153846153966,0.011820330969267046,0.016759776536312998,0.012658227848101333,0.023285899094437346,-0.00545454545454549,0.009157537104009128,0.02686567164179099,0.03070175438596512,0.027833001988071704,-0.003466203486810704,0.010563380281690016,0.0,0.02006172839506215
1996-02-09,-0.004484347621689366,-0.005249351938214519,-0.007677543186180524,0.002747336701920844,0.02336448598130869,0.021739140575459448,0.0011025358324145973,0.002159827213822796,0.0025284450063212116,-0.0018657285244575439,-0.007788161993769416,-0.011709601873536424,0.001831501831501825,0.010830324909747446,0.013924050632911245,0.0018416206261506751,0.0,0.02034883720930214,-0.01066098081023481,0.0,0.006956519686414975,-0.006968641114982854,-0.011049723756906049,4.440892098500626e-16
1996-02-12,0.008888855131172324,-0.005277053046853997,0.046421663442940186,-0.02040813276043707,0.011261261261261035,-0.013297912652484145,0.009857612267250904,0.004040948275862322,-0.0025220680958383257,0.013108585657698457,0.0,0.02364066193853409,0.0036231884057971175,0.003552397868561208,-0.0025062656641604564,0.00365630712979903,0.014545482692246425,-0.012820512820512886,0.0021413276231265765,0.024809160305343525,0.027633843370242994,0.013937282229965264,0.005524861878453136,0.004518072289156461
1996-02-13,0.004464268684387207,0.00804294318104537,0.0,0.01833566234318873,0.004474272930648837,0.02724794544255449,-0.003289473684210842,0.01106194690265494,0.0025316455696202667,0.009328301007617945,0.0125391849529779,-0.007075471698113178,0.0,0.0035650623885918886,0.019181585677749302,-0.001828153564899404,0.012612585119298858,0.011544011544011745,0.002136752136752129,0.013157894736842257,-0.008431758015766677,-0.010452961672473893,-0.022346368715083886,0.0
1996-02-14,-0.022123869233388493,-0.005319157074426761,-0.007407407407407418,-0.02074695062449139,-0.008928571428571508,-0.0026666564127609815,0.003293084522502765,0.015317286652078987,-0.01388888888888884,0.0018484852971973886,0.003095975232198178,-0.031175059952038287,-0.0018214936247722413,0.005338078291814874,-0.013732833957552981,-0.02010968921389389,-0.007142911443903666,-0.01859799713876986,-0.004246284501061681,-0.005565862708719838,-0.013651873970906503,-0.0035335689045936647,-0.00561797752808979,-0.007507507507507283
1996-02-15,0.013574669381177573,0.0,-0.005597014925373234,0.007790411666360297,0.004484304932735217,0.026737956623833936,0.028415300546448252,-0.0043290043290045155,-0.01679586563307478,0.00743500117291318,0.0030864197530862114,0.002457002457002311,-0.0181818181818183,-0.01590106007067138,0.0,0.015009380863039823,-0.008992751114460962,0.01024890190336758,0.02127659574468077,0.0037453183520599342,-0.027681595689706517,-0.010638297872340718,-0.022727272727272818,0.004552352048558417
1996-02-16,-0.022222197167666935,-0.010695203616834514,0.005628517823639934,2.220446049250313e-16,-0.008888888888888946,-0.013020872681711149,0.0,-0.0032467532467530535,-0.011811023622047112,-0.0018415925252502907,-0.004636785162287715,-0.019512195121951126,-0.009310986964618295,-0.0072202166064981865,-0.008860759493670822,-0.0037037037037037646,-0.012704229262662348,0.0014534883720929148,0.0,-0.029850746268656803,-0.028419234657332093,-0.0035842293906811484,-0.011627906976744096,-0.01212121212121231
1996-02-20,0.03571426868438721,0.0054794604946912795,0.013059701492537323,0.04584529306482166,0.0045045045045044585,-0.034300751641313965,0.020342612419700146,0.010917030567685782,-0.0040322580645162365,-0.0037313716452478385,0.0015527950310558758,0.0,0.011406844106463643,0.007575757575757569,0.005141388174807249,-0.014842300556586308,-0.012987069238239779,-0.008810572687224627,-0.02505219206680598,-0.009652509652509522,-0.011070107928762729,0.0,-0.005952380952381042,-0.004615384615384577
1996-02-21,0.008510605417912265,0.02179832726468489,0.011009174311926495,0.012064343657070431,0.011210762331838708,0.01089914075764864,0.010504201680672676,0.017167381974249274,0.022911051212938016,0.03358208859622791,0.013931888544891358,0.03508771929824572,-0.015151515151515138,0.0018761726078797558,0.021739130434782483,0.015122873345935872,-0.0037523737364587584,-0.011816838995568957,0.010729613733905685,0.007843137254902155,0.007448787688887126,0.021978021978022344,0.054216867469879526,0.010802469135802628
1996-02-22,-0.004166650904549041,-0.005291013343370565,0.014440433212996373,0.027272667282447705,0.021978021978022122,0.010695145930523786,0.019507186858316095,0.025210084033613356,0.0013157894736843812,0.01985554003510903,0.0181818181818183,0.009569377990430672,0.015267175572519331,0.005607476635513864,0.02499999999999991,-0.012987012987012991,0.013059672652866228,-0.003007518796992459,-0.004228329809725095,0.011673151750972721,0.00736648066317569,0.025362318840579823,0.011299435028248705,0.015197568389057725
1996-02-23,0.0,-0.002659613309764275,-0.003558718861210175,-0.014888365584373897,-0.01927194860813708,-0.01578941376915821,0.004999999999999893,-0.005112474437627856,-0.019659239842726106,0.024734927747344315,-0.010416666666666519,-0.016548463356973908,-0.014981273408239737,-0.009208103130755152,0.008526187576126665,-0.024390243902439157,-0.0072993255587580075,-0.021994134897360573,-0.021097046413502185,-0.0019157088122605526,-0.009107465872113751,-0.014084507042253724,-0.011111111111111183,-0.022288261515601593
1996-02-26,-0.016666603618196052,-0.02400000278922232,-0.010714285714285676,0.0126581794385483,-0.015317286652078987,-0.013736211912394602,0.008072653884964476,-0.006172839506172867,0.0013351134846459889,-0.019230795393969435,-0.013574660633484226,-0.004901960784313597,-0.01908396946564861,-0.016791044776119257,-0.023058252427184178,-0.0077972709551655806,-0.027624309392265345,0.0060240963855420215,-0.015053763440860402,-0.007692307692307887,-0.022140215857525236,-0.03597122302158284,-0.011363636363636576,-0.0227963525835867
1996-02-27,-0.04184095696869783,0.02747257089097821,0.0018050541516245744,-0.03225811123418498,-0.008888888888888946,-0.01944446563720692,0.02897102897102899,-0.0020703933747412417,-0.005319148936170248,0.01249997241156553,0.004587155963302836,0.0,0.005825242718446422,-0.01325757575757558,-0.006203473945409432,0.015625,0.00945182495843544,-0.008955223880596996,-0.008733624454148381,0.013671875,-0.009398493842645572,-0.011111111111111294,0.005780346820809079,-0.009360374414976613
1996-02-28,-0.03896106373180053,-0.021276628297707045,-0.023423423423423406,-0.032911440374529644,-0.0311111111111112,-0.02801119289843168,-0.0019588638589619345,0.004132231404958553,-0.003978779840849045,0.005253940595742135,-0.009132420091324311,-0.03170731707317087,-0.0019193857965450478,-0.0018939393939395588,-0.006203473945409432,-0.009578544061302763,-0.018587332759909092,-0.0194029850746269,0.0,-0.02312138728323665,-0.009380860650433087,-0.014760147601476148,-0.03409090909090906,-0.018808777429467405
1996-02-29,0.0,0.002732280454303071,-0.014760147601476148,0.007957529245497863,0.013667425968109104,0.0,-0.01900000000000024,-0.019791666666666652,0.006729475100941906,0.00880284400195408,-0.007680491551459334,0.010101010101010388,0.0019230769230769162,0.00952380952380949,-0.0031565656565657463,0.013645224171539905,0.005725190672978053,0.00305810397553552,0.0022123893805308104,0.03373015873015861,0.013409958198827177,0.0,0.00591715976331364,0.01273885350318471
1996-03-01,-0.027149338762355257,-0.0026809343240493666,0.011235955056179803,-0.031914953842265725,0.006711409395973256,0.005681796568976827,-0.02877697841726623,-0.02711496746203912,0.018567639257294655,0.015706806282722585,0.01388888888888884,-0.0024752475247525885,-0.00952380952380949,0.005597014925373234,-0.029224904701397825,0.028680688336520266,0.0,0.013473053892215425,0.01754385964912286,0.019047619047619202,-0.003766477379951283,-0.00375939849624074,0.005813953488371881,0.0015698587127159769
1996-03-04,-0.03669723084996157,0.0,0.005555555555555536,-0.0407609002407644,-0.008888888888888946,0.0642457554088196,-0.022105263157894628,-0.02227171492204938,0.0078125,0.0,0.02283105022831089,0.00735294117647034,0.0,0.009225092250922717,0.0026041666666667407,0.009310986964618184,0.03415559673401658,0.00587371512481627,0.012958963282937441,-0.00747663551401867,-0.0075614347327831455,0.03409090909090917,0.03488372093023262,-0.0031397174254317317
1996-03-05,0.004716963010906294,0.002666705715778983,0.0,0.07122509296123791,-0.0022522522522523403,0.029100508916945822,0.016008537886873064,0.006818181818181834,0.0013003901170349774,-0.003448223336271372,0.0029761904761902436,0.021791767554479646,0.007692307692307665,0.009157509157508903,0.02213541666666674,0.02583025830258312,0.003663031609503653,0.01156069364161838,0.0021551724137931494,-0.007532956685499248,0.0038167929044357063,0.011029411764705843,0.022471910112359605,0.02050473186119861
1996-03-06,-0.021028019744908866,-0.010638314148853523,0.0,-0.02902372686364718,0.01128668171557523,-0.03324804411390225,-0.022964509394571953,-0.034013605442176686,-0.010322580645161228,-0.013937229433949483,-0.013353115727002818,-0.014117647058823679,0.0019011406844107182,-0.025735294117646967,-0.012722646310432628,-0.005136986301369717,-0.016393442622950838,-0.010014306151645336,-0.008602150537634468,-0.011406844106463976,-0.005703420581447571,-0.03985507246376807,-1.1102230246251565e-16,0.015432098765432167
1996-03-07,-0.01666666666666683,-0.002673835862708973,0.0,-0.013550176853087126,-0.006711409395973145,0.02393616972707835,0.0010683760683762866,-0.004683840749414414,0.02477183833116059,-0.015957446808510856,0.004511278195488799,0.0023809523809525945,-0.00189753320683117,0.003745318352059712,0.0019305019305020377,0.011965811965811701,-0.014598567584001021,0.01156069364161838,0.004347826086956497,0.007722007722007707,-0.0038314166282363837,0.03409090909090917,-0.005494505494505475,0.007610350076103334
1996-03-08,0.009708700738289444,-0.02459016686250992,-0.0073800738007380184,0.02325582555850314,-0.02054794520547909,-0.013227553594679864,-0.010822510822510623,0.03631961259079919,-0.019354838709677358,-0.009328386411285972,-0.03167420814479638,-0.007317073170731825,-0.023255813953488413,-0.08097928436911472,-0.003926701570680535,-0.0017361111111112715,-0.01127819581220224,0.0,-0.05869565217391304,-0.03474903474903457,-0.0019607837918653725,-0.02583025830258312,0.0,-0.033536585365853466
1996-03-11,-0.014285723368326675,0.0,0.03903345724907048,0.02801119289843146,0.02102803738317749,0.029490689417890348,0.029637760702524663,0.023148148148147918,0.007936507936507908,-0.0037806607563519723,0.010903426791277315,0.0,0.01195219123505975,0.013671875,0.014454664914586024,0.02617801047120416,-0.0019230476356815185,0.0117647058823529,0.0185185185185186,0.032520325203251765,0.007874013644122213,-0.0037878787878785625,0.017142857142857126,0.006329113924050889
1996-03-12,-0.007211511150090111,0.022662849857128853,0.007155635062611854,0.0,0.01395348837209287,0.021052642040305658,-0.01189189189189177,-0.0045351473922905505,-0.005284015852047519,0.0019083677711673186,0.0015408320493064398,0.0024752475247524774,0.03557312252964406,-0.019417475728155553,-0.0051948051948053076,0.023728813559322104,-0.011627906976743985,0.004398826979472137,0.004576659038901587,-0.001984126984126977,-0.013779523877213595,0.0038022813688212143,0.011299435028248705,0.00789889415481837
1996-03-13,-0.00483089949042026,-0.0055247984236656,0.003552397868560986,0.0,0.01382488479262678,-0.0025706843314023953,0.012008733624454093,0.008988764044943531,-0.014588859416445499,0.0,-0.0015384615384615996,-0.004938271604938205,-0.009541984732824527,-0.025691699604743046,0.02688086527755651,0.01788617886178856,-0.02745101031135111,-0.01024890190336758,-0.01814058956916098,0.006777108433734913,-0.00796812533553748,-0.02264150943396226,0.027932960893854553,0.0015649452269170805
1996-03-14,-0.009661798980839964,0.027173955523178916,0.0035398230088499183,-0.009433972740357843,0.020501138952163878,0.0,0.0032188841201714613,-0.006637168141593208,-0.014627659574467988,0.01298698430991685,0.0046224961479199855,0.0,-0.026923076923077383,0.0,-0.014833127317676276,0.006389776357827337,-0.012024048463872394,-0.007374631268436516,0.00691244239631339,-0.021484375,-0.010101007331173806,0.007692307692307887,0.02717391304347827,0.012500000000000178
1996-03-15,-0.004807674100059889,0.018421047380056343,0.015873015873015817,0.029810277427115173,-0.01569506726457426,0.015384645179884915,0.025668449197860932,0.04203539823008873,0.013477088948787186,-0.0018382072964333585,-0.0076687116564417845,0.0073710073710075985,0.001972386587770991,0.002016129032258007,0.023749999999999938,0.014331210191083077,0.02028403818881941,-0.008941877794336972,-0.00917431192660556,-0.017857142857143016,0.0020366593147704837,-0.011450381679389499,0.010638297872340274,-0.023183925811437245
1996-03-18,0.007228952563714808,0.005154647165294568,0.02083333333333348,0.0,0.029345372460496844,0.00755664630915498,0.033160621761658016,-0.004184100418410219,-0.006578947368421351,0.0219780219780219,0.012269938650306678,0.0024038461538464784,0.011741682974559353,-0.003968253968253954,0.028083028083028205,-0.004687499999999845,-0.009861963035087129,0.02092675635276553,0.03695150115473478,0.0,0.012048189487206207,0.015325670498084198,0.02083333333333348,0.021943573667711602
1996-03-19,-0.02369665577416935,-0.0025510576753295933,-0.015306122448979553,-0.015228455146973907,0.0,-0.012499952793119551,-0.024048096192384905,-0.017763845350052376,-0.026315789473684514,-0.005338078436748495,0.0,-0.033573141486810676,0.007736943907156624,-0.015841584158415967,0.004700352526439522,-0.009345794392523366,-0.013671934197189484,-0.015873015873015928,-0.015590200445434133,0.0019920318725101804,0.005917158179150617,-0.014925373134328401,-0.035532994923857975,0.012213740458014932
1996-03-20,-0.019417466289395446,-0.002564140042557339,-0.020725388601036343,-0.046632123891483634,-0.021881838074398363,0.0025510105774935177,-0.03205791106514999,-0.04103671706263512,0.006711409395973256,0.012455570654154924,0.016591251885369473,0.0024630541871921707,-0.0019193857965450478,0.007999999999999785,-0.01529411764705868,-0.006259780907668211,-0.00588235294117645,0.011627906976744207,-0.0022522522522523403,-0.011976047904191711,0.009765622411044506,-0.011320754716980908,0.0,-0.028657616892911242
1996-03-21,-0.014705891977682128,-0.007672612890942121,-0.010600706713781105,-0.023192319012699136,0.0,-0.015267204247767174,-0.022340425531914843,0.004494382022472099,0.004000000000000226,0.015873015873015817,-0.007418397626112738,-0.017156862745097867,-0.00578034682080919,0.03149606299212593,-0.033573141486810676,0.015822784810126667,0.028846154692610204,-0.0014326647564470996,0.0045351473922903285,0.012170385395537497,-0.0019379839863296056,0.0038022813688212143,-0.010471204188481686,-0.0015503875968994052
1996-03-22,0.004950476071376775,0.005154647165294568,-0.010714285714285676,-0.011049681838434355,0.0,0.007672693108080608,-0.006521739130434745,-0.0022222222222223476,0.0,-0.013864765500834264,0.00298953662182333,0.00995024875621886,-0.0019342359767893225,-0.03422053231939148,0.0,0.02480620155038782,-0.010948904804622295,0.004285714285714448,0.004484304932735439,-0.01988071570576533,-0.0038684709379299687,0.018867924528302327,-0.005235602094240788,0.0061823802163831765
1996-03-25,-0.05882350246248991,0.012886584216124541,0.0018050541516245744,-0.04683196790811728,0.006756756756756799,-0.0101009715687147,-0.053318824809575394,-0.02633037694013296,-0.017060367454068026,-0.008741285184278857,0.0029673590504450953,-0.009852216748768461,-0.0019230769230769162,0.016260162601625883,-0.016009852216748777,0.010416666666666297,0.0,-0.019774011299435013,0.0022271714922050823,-0.019920318725099695,-0.0019379839863296056,0.0,-0.015625000000000222,0.01981707317073189
1996-03-26,-0.0052083134133783515,-0.0025575153379360227,0.0072072072072069115,0.013274335835065543,0.017817371937639326,-0.007692278574203515,0.021914648212226107,0.029816513761467878,0.012032085561497485,0.0035461263453706593,0.004437869822485174,0.010152284263959421,0.003853564547206201,0.028056112224448704,0.03396226415094317,0.007363770250368162,0.0018214658309854137,0.007204610951008439,0.006651884700665134,-0.006134969325153339,-0.001941747061039334,0.0037037037037035425,0.0,0.029940119760479167
