Date;BA;CAT;KO;DIS;JPM;MMM;MSFT;PFE;WMT;XOM;Y05;Y10;Y15;Y20;Y30
2016-12-09;145.08865356445312;84.33931732177734;35.96104431152344;100.41605377197266;75.03662872314453;154.82522583007812;57.72377014160156;25.125953674316406;63.57958221435547;69.4583969116211;0.0195679998397827;0.0258789992332458;0.0284660005569458;0.030408000946044903;0.0343580007553101
2016-12-16;143.24365234375;81.73489379882812;35.738433837890625;99.50633239746094;74.55388641357422;153.92308044433594;58.03114700317383;26.029537200927734;64.39610290527344;71.15972900390625;0.0212430000305176;0.0269980001449585;0.029077000617981;0.0306909990310669;0.0345169997215271
2016-12-23;146.31248474121094;83.27107238769531;35.61855697631836;100.69377136230469;76.40589141845703;155.05078125;58.9067497253418;25.744192123413086;63.08967971801758;70.79292297363281;0.0208270001411438;0.0264560008049011;0.0284949994087219;0.030099000930786098;0.0337879991531372
2016-12-30;144.33763122558594;81.87615203857422;35.498687744140625;99.80319213867188;75.73881530761719;154.89462280273438;57.88211441040039;25.744192123413086;62.708621978759766;70.44172668457031;0.01978600025177;0.025466001033783;0.0277239990234375;0.0295040011405945;0.033283998966217004
2017-01-06;147.50851440429688;82.1410140991211;35.738433837890625;104.36145782470703;76.00785064697266;154.5996856689453;58.534156799316406;26.53680992126465;61.928382873535156;69.06816864013672;0.019726999998092697;0.024965999126434303;0.0271539998054504;0.028854999542236297;0.0323709988594055
2017-01-13;147.25814819335938;83.41232299804688;35.0020866394043;103.48043823242188;76.51973724365234;153.87106323242188;58.40374755859375;25.775897979736328;60.903202056884766;67.39024353027344;0.0194860005378723;0.024677000045776398;0.026921999454498306;0.0286969995498657;0.0322129988670349
2017-01-20;147.9071807861328;84.19346618652344;35.37881851196289;103.09739685058594;73.84552764892578;154.82522583007812;58.44101333618164;25.18143653869629;60.94856643676758;67.03125;0.0200180006027222;0.0255399990081787;0.027736999988555895;0.029419999122619597;0.0328480005264282
2017-01-27;155.48191833496094;88.11915588378906;35.49013137817383;104.66788482666016;76.72274017333984;153.9490966796875;61.2726936340332;24.904020309448242;59.56957244873047;66.73469543457031;0.0199749994277954;0.0256609988212585;0.027922999858856202;0.0295930004119873;0.032899999618530296
2017-02-03;150.56809997558594;83.03621673583984;35.56718444824219;105.62551879882812;76.9433822631836;151.83261108398438;59.31659698486328;25.694204330444336;60.33163070678711;65.19723510742188;0.019826999902725198;0.025594000816345202;0.028057000637054404;0.0299130010604858;0.033643000125884996
2017-02-10;155.4447479248047;85.73347473144531;34.74522018432617;104.62960052490234;76.78451538085938;155.2676239013672;59.61466598510742;25.902379989624023;61.71065902709961;64.99008178710938;0.0194260001182556;0.024925000667572;0.027263998985290496;0.029019999504089396;0.032613000869751
2017-02-17;161.5043182373047;87.99454498291016;35.301753997802734;105.39567565917969;79.63528442382812;159.7273406982422;60.557098388671875;26.919260025024414;62.93543243408203;64.39153289794922;0.0196150004863739;0.025064001083374;0.027465999126434305;0.029302000999450697;0.032692000865936294
2017-02-24;165.9274139404297;84.99462890625;35.77267837524414;105.64466857910156;79.72352600097656;163.62124633789062;60.557098388671875;27.431703567504883;65.67530822753906;63.855987548828125;0.0185420000553131;0.023928000926971404;0.0264809989929199;0.028468000888824504;0.0319630002975464
2017-03-03;170.35984802246094;84.6741714477539;36.37202453613281;106.52566528320312;81.90350341796875;165.28004455566406;60.210365295410156;27.6398868560791;63.53421401977539;64.94284057617188;0.020703999996185298;0.0256439995765686;0.027857000827789302;0.029728000164032;0.0332649993896484
2017-03-10;167.1056671142578;82.1727294921875;36.209346771240234;106.21923828125;80.56195068359375;166.93890380859375;60.84760665893555;27.311601638793945;64.06532287597656;64.2734146118164;0.021484999656677196;0.026600000858306896;0.028917000293731704;0.030806000232696498;0.0341389989852905
2017-03-17;168.41482543945312;82.70685577392578;36.30435562133789;107.02363586425781;80.03240203857422;167.94293212890625;60.7913818359375;27.479738235473633;63.87342071533203;64.58056640625;0.020643999576568598;0.025738000869750997;0.028164000511169397;0.030139000415802003;0.033570001125335695
2017-03-24;164.4125213623047;82.03031158447266;36.382102966308594;107.38753509521484;77.04045867919922;167.20082092285156;60.89447021484375;27.22352409362793;63.61752700805664;63.9741325378418;0.0197169995307922;0.024693999290466298;0.0269519996643066;0.0288849997520447;0.032558000087737994
2017-03-31;165.3850555419922;82.57331848144531;36.65850830078125;108.58456420898438;77.52589416503906;167.04364013671875;61.7191276550293;27.391674041748047;65.87489318847656;64.58843231201172;0.019675999879837;0.024697000980377203;0.027046000957489002;0.0290619993209839;0.0328509998321533
2017-04-07;167.2459259033203;85.03021240234375;36.80535125732422;107.80888366699219;76.49785614013672;165.87374877929688;61.55046463012695;27.303586959838867;66.62429809570312;65.17911529541016;0.019534000158309903;0.024433000087737997;0.026817998886108398;0.028856999874115004;0.032709999084472696
2017-04-13;164.22544860839844;82.87596893310547;36.96083068847656;108.40260314941406;74.91781616210938;164.70384216308594;60.8663444519043;27.127443313598633;66.852783203125;64.3364028930664;0.018013000488281205;0.022999999523162798;0.025590999126434304;0.0277259993553162;0.0315030002593994
2017-04-21;168.67666625976562;84.65943145751953;37.20268249511719;109.59005737304688;75.02433013916016;167.1920928955078;62.22518539428711;26.935274124145508;68.48867797851562;63.548831939697266;0.017961000204086298;0.0230010008811951;0.025524001121521;0.0276480007171631;0.0315910005569458
2017-04-28;172.8379364013672;91.78617095947266;37.27180099487305;110.70089721679688;77.22570037841797;170.97244262695312;64.1556625366211;27.159465789794922;68.70801544189453;64.30491638183594;0.0184739995002747;0.0235170006752014;0.026103999614715597;0.028264000415802;0.0322250008583069
2017-05-05;173.0062713623047;89.43452453613281;37.73822021484375;107.2438735961914;77.22570037841797;174.08932495117188;64.66171264648438;26.80716323852539;69.91439056396484;64.59630584716797;0.019127999544143702;0.024200000762939503;0.0267750000953674;0.0288260006904602;0.0323399996757507
2017-05-12;172.6722869873047;90.39493560791016;37.651851654052734;105.04136657714844;77.15470123291016;171.61849975585938;64.0806884765625;26.686674118041992;69.65544128417969;65.62765502929688;0.018754999637603798;0.024042000770568797;0.0267770004272461;0.0288680005073547;0.0322569990158081
2017-05-19;170.32598876953125;91.93877410888672;37.919620513916016;102.96332550048828;75.25513458251953;171.9672393798828;63.79767990112305;26.242029190063477;72.47071838378906;65.134765625;0.018092999458313;0.023032000064849904;0.025687000751495402;0.0277710008621216;0.031238999366760292
2017-05-26;175.81948852539062;94.83795166015625;39.206642150878906;103.81560516357422;75.76995849609375;176.24447631835938;65.93714141845703;25.983327865600586;71.88191223144531;64.8326644897461;0.0182650005817413;0.023127000331878703;0.025792000293731698;0.0279469990730286;0.031458001136779795
2017-06-02;179.24937438964844;95.09822845458984;39.63853454589844;102.63773345947266;73.35554504394531;181.5404510498047;67.63363647460938;26.306705474853516;73.25274658203125;63.202877044677734;0.0174489998817444;0.0220580005645752;0.0246449995040894;0.0267350006103516;0.030251998901367202
2017-06-09;179.0609130859375;95.07130432128906;39.14617919921875;101.14384460449219;77.190185546875;181.74246215820312;66.27645111083984;26.492645263671875;73.06874084472656;65.29374694824219;0.0180480003356934;0.0225300002098083;0.025165998935699502;0.0273300004005432;0.030896999835968
2017-06-16;185.1009063720703;96.57923889160156;39.45962142944336;101.03852081298828;76.49785614013672;187.28443908691406;65.974853515625;26.65433120727539;69.2230224609375;66.37496948242188;0.017732000350952102;0.0219379997253418;0.024453999996185298;0.0265370011329651;0.0299230003356934
2017-06-23;190.55670166015625;93.44669342041016;39.40736389160156;99.93724822998047;77.10145568847656;186.98580932617188;67.11527252197266;27.624465942382812;68.85501861572266;64.8803482055664;0.0178170001506805;0.021854000091552705;0.0241330003738403;0.0259960007667542;0.029128999710082995
2017-06-30;186.33529663085938;96.45357513427734;39.05901336669922;101.74715423583984;81.13137817382812;182.84912109375;64.96638488769531;27.15556526184082;69.6278305053711;64.18075561523438;0.019007999897003202;0.0235570001602173;0.025657999515533398;0.0272950005531311;0.030408999919891398
2017-07-07;190.68861389160156;95.9688949584961;38.658416748046875;99.67736053466797;83.76435852050781;184.0787353515625;65.46590423583984;26.961544036865234;69.30582427978516;63.775299072265625;0.019708000421524;0.024453999996185298;0.026614999771118194;0.028264000415802;0.03128599882125851
2017-07-14;196.4741973876953;97.62940979003906;38.91096878051758;101.38496398925781;82.3363037109375;185.99337768554688;68.5949935913086;27.026214599609375;70.23505401611328;64.61798858642578;0.018833999633789098;0.0237680006027222;0.026217999458312997;0.0280360007286072;0.0311319994926453
2017-07-21;199.89466857910156;96.36326599121094;39.21577072143555;103.31444549560547;81.12246704101562;185.45762634277344;69.54692077636719;27.066640853881836;70.06024169921875;63.69578170776367;0.0182039999961853;0.022885000705719;0.025227999687194802;0.026958000659942596;0.0300009989738464
