,Scenario,Period,BA,CAT,KO,DIS,JPM,MMM,MSFT,PFE,WMT,XOM,5Y,10Y,15Y,20Y,30Y,b1,b2,b3
63,1,63,414.44563867488614,185.19219388305828,69.48092253182256,183.21954578734665,173.78182325408767,219.11533037567412,200.25361259250496,48.2853773565828,152.03641074786248,84.625322248397,116.7872493319148,116.7872493319148,116.7872493319148,116.7872493319148,116.7872493319148,0.02,0.0,0.0
64,1,64,416.13414150844085,185.94668980470325,69.76399641081929,183.96600489646812,174.4898319133729,220.0080333545196,201.0694705983296,48.48209796087369,152.65582590487085,84.97009628646809,117.07527819473258,117.07527819473258,117.07527819473258,117.07527819473258,117.07527819473258,0.02,0.0,0.0
65,1,65,417.8295235115484,186.7042596361273,70.04822356783896,184.7155051723996,175.200725087576,220.90437331580293,201.88865251065982,48.67962002925725,153.27776463590237,85.31627497664768,117.3640174144283,117.3640174144283,117.3640174144283,117.3640174144283,117.3640174144283,0.02,0.0,0.0
66,1,66,419.5318127107972,187.46491590081925,70.333608701479,185.46805900523105,175.91451452856768,221.80436507704076,202.7111718715022,48.87794682699741,153.90223722230994,85.66386404166231,117.65346874293361,117.65346874293361,117.65346874293361,117.65346874293361,117.65346874293361,0.02,0.0,0.0
67,1,67,421.2410372469594,188.22867117329042,70.62015652947952,186.22367883553136,176.63121203609748,222.70802351611815,203.5370422780351,49.07708163266118,154.52925398733404,86.01286922755367,117.94363393650099,117.94363393650099,117.94363393650099,117.94363393650099,117.94363393650099,0.02,0.0,0.0
68,1,68,422.95722537545595,188.99553807928206,70.90787178880124,186.9823771545537,177.3508294579884,223.6153635715345,204.3662773828335,49.277027738172855,155.15882529627328,86.36329630377348,118.2345147557142,118.2345147557142,118.2345147557142,118.2345147557142,118.2345147557142,0.02,0.0,0.0
69,1,69,424.68040546682397,189.76552929597426,71.19675923570387,187.74416650444215,178.0733786903329,224.52640024265042,205.19889089409455,49.47778844886844,155.79096155665573,86.71515106327894,118.5261129654992,118.5261129654992,118.5261129654992,118.5261129654992,118.5261129654992,0.02,0.0,0.0
70,1,70,426.4106060071858,190.5386575521956,71.48682364582474,188.50905947843913,178.79887167768982,225.44114858993595,206.03489657586442,49.6793670835503,156.42567321841116,87.0684393226285,118.81843033513466,118.81843033513466,118.81843033513466,118.81843033513466,118.81843033513466,0.02,0.0,0.0
71,1,71,428.1478555987195,191.3149356286334,71.77806981425766,189.2770687210934,179.52732041328136,226.3596237352192,206.87430824826566,49.881766974541975,157.06297077404346,87.42316692207795,119.11146863826276,119.11146863826276,119.11146863826276,119.11146863826276,119.11146863826276,0.02,0.0,0.0
72,1,72,429.8921829601323,192.09437635804517,72.0705025556323,190.04820692846926,180.25873693919178,227.28184086193653,207.71713978772573,50.084991467743365,157.70286475880448,87.77933972567706,119.40522965289999,119.40522965289999,119.40522965289999,119.40522965289999,119.40522965289999,0.02,0.0,0.0
73,1,73,431.64361692713464,192.87699262547056,72.36412670419368,190.82248684835622,180.99313334656614,228.2078152153835,208.5634051272063,50.28904392268592,158.34536575086778,88.13696362136638,119.69971516144791,119.69971516144791,119.69971516144791,119.69971516144791,119.69971516144791,0.02,0.0,0.0
74,1,74,433.4021864529175,193.66279736844456,72.65894711388218,191.59992128048003,181.73052177581042,229.13756210296694,209.41311825643373,50.49392771258827,158.99048437150387,88.49604452107474,119.99492695070396,119.99492695070396,119.99492695070396,119.99492695070396,119.99492695070396,0.02,0.0,0.0
75,1,75,435.1679206086305,194.4518035772112,72.95496865841369,192.38052307671398,182.47091441679206,230.07109689445784,210.26629322213023,50.69964622441194,159.63823128525559,88.85658836081684,120.29086681187225,120.29086681187225,120.29086681187225,120.29086681187225,120.29086681187225,0.02,0.0,0.0
76,1,76,436.9408485838628,195.2440242949384,73.25219623136024,193.16430514129152,183.21432350904155,231.00843502224555,211.12294412824605,50.90620285891737,160.28861720011437,89.21860110079149,120.58753654057458,120.58753654057458,120.58753654057458,120.58753654057458,120.58753654057458,0.02,0.0,0.0
77,1,77,438.72099968712587,196.03947261793363,73.55063474623091,193.95128043101957,183.96076134195476,231.94959198159307,211.9830851361928,51.11360103072011,160.94165286769748,89.58208872548006,120.88493793686115,120.88493793686115,120.88493793686115,120.88493793686115,120.88493793686115,0.02,0.0,0.0
78,1,78,440.5084033463371,196.83816169586024,73.85028913655296,194.7414619554926,184.71024025499608,232.8945833308928,212.84673046507731,51.32184416834728,161.59734908342543,89.94705724374543,121.18307280522163,121.18307280522163,121.18307280522163,121.18307280522163,121.18307280522163,0.02,0.0,0.0
79,1,79,442.30308910930734,197.64010473195492,74.15116435595348,195.53486277730792,185.46277263790233,233.84342469192404,213.71389439193683,51.53093571429423,162.25571668670074,90.31351268893134,121.48194295459601,121.48194295459601,121.48194295459601,121.48194295459601,121.48194295459601,0.02,0.0,0.0
80,1,80,444.1050866442287,198.44531498324613,74.45326537824128,196.33149601228135,186.21837093088777,234.7961317501112,214.58459125197513,51.74087912508149,162.91676656108692,90.68146111896215,121.78155019838563,121.78155019838563,121.78155019838563,121.78155019838563,121.78155019838563,0.02,0.0,0.0
81,1,81,445.91442574016514,199.25380576077296,74.75659719748906,197.13137482966425,186.97704762484955,235.75272025478296,215.45883543879927,51.95167787131186,163.58050963448852,91.05090861644288,122.08189635446418,122.08189635446418,122.08189635446418,122.08189635446418,122.08189635446418,0.02,0.0,0.0
82,1,82,447.73113630754506,200.06559042980538,75.06116482811598,197.93451245236108,187.7388152615743,236.71320601943276,216.33664140465766,52.16333543772781,164.24695687933172,91.42186128875993,122.3829832451887,122.3829832451887,122.3829832451887,122.3829832451887,122.3829832451887,0.02,0.0,0.0
83,1,83,449.5552483786555,200.88068241006508,75.36697330497054,198.74092215714808,188.50368643394543,237.67760492198016,217.21802366067897,52.37585532326908,164.91611931274565,91.79432526818186,122.68481269741065,122.68481269741065,122.68481269741065,122.68481269741065,122.68481269741065,0.02,0.0,0.0
84,1,84,451.3867921081389,201.6990951759474,75.6740276834139,199.5506172748927,189.27167378615133,238.64593290503333,218.102996777112,52.58924104113053,165.58800799674466,92.1683067119609,122.987386542487,122.987386542487,122.987386542487,122.987386542487,122.987386542487,0.02,0.0,0.0
85,1,85,453.2257977734913,202.52084225674406,75.98233303940336,200.363611190774,190.0427900138944,239.61820597615267,218.99157538356658,52.803496118820206,166.26263403841114,92.54381180243469,123.29070661629136,123.29070661629136,123.29070661629136,123.29070661629136,123.29070661629136,0.02,0.0,0.0
86,1,86,455.07229577556325,203.34593723686675,76.29189446957628,201.17991734450402,190.8170478646009,240.59444020811523,219.8837741692554,53.01862409821767,166.94000859007906,92.92084674712845,123.59477475922506,123.59477475922506,123.59477475922506,123.59477475922506,123.59477475922506,0.02,0.0,0.0
87,1,87,456.92631663906195,204.17439375607174,76.60271709133437,201.99954923054966,191.59446013763164,241.5746517391807,220.7796078832367,53.23462853563254,167.62014284951837,93.29941777885769,123.89959281622839,123.89959281622839,123.89959281622839,123.89959281622839,123.89959281622839,0.02,0.0,0.0
88,1,88,458.78789101305597,205.00622550968532,76.91480604292826,202.8225203983561,192.37503968449363,242.55885677335786,221.67909133465835,53.45151300186324,168.30304806012012,93.67953115583107,124.2051626367918,124.2051626367918,124.2051626367918,124.2051626367918,124.2051626367918,0.02,0.0,0.0
89,1,89,460.6570496714821,205.8414462488303,77.22816648354245,203.64884445257053,193.1587994090525,243.5470715806727,222.58223939300242,53.66928108225611,168.98873551108235,94.06119316175406,124.51148607496695,124.51148607496695,124.51148607496695,124.51148607496695,124.51148607496695,0.02,0.0,0.0
90,1,90,462.53382351365394,206.68006978065324,77.5428035933806,204.47853505326722,193.94575226774586,244.53931249743744,223.48906698833116,53.88793637676464,169.6772165375967,94.44441010593269,124.81856498937827,124.81856498937827,124.81856498937827,124.81856498937827,124.81856498937827,0.02,0.0,0.0
91,1,91,464.4182435647727,207.52210996855268,77.85872257375117,205.3116059161733,194.73591126979747,245.53559592652024,224.3995891115337,54.10748250000894,170.36850252103577,94.8291883233779,125.12640124323389,125.12640124323389,125.12640124323389,125.12640124323389,125.12640124323389,0.02,0.0,0.0
92,1,92,466.3103409764401,208.36758073240844,78.17592864715336,206.1480708128954,195.52928947743217,246.53593833761673,225.3138208145739,54.32792308133556,171.06260488914126,95.21553417491025,125.4349967043372,125.4349967043372,125.4349967043372,125.4349967043372,125.4349967043372,0.02,0.0,0.0
93,1,93,468.2101470271733,209.21649604881156,78.49442705736351,206.98794357114744,196.325900006092,247.54035626752204,226.23177721073918,54.54926176487744,171.75953511621293,95.60345404726502,125.7443532450981,125.7443532450981,125.7443532450981,125.7443532450981,125.7443532450981,0.02,0.0,0.0
94,1,94,470.1176931229223,210.06886995129562,78.81422306952176,207.83123807497913,197.125756024653,248.54886632040436,227.15347347489052,54.77150220961419,172.4593047232983,95.99295435319792,126.05447274254435,126.05447274254435,126.05447274254435,126.05447274254435,126.05447274254435,0.02,0.0,0.0
95,1,95,472.0330107975882,210.9247165305683,79.13532197021905,208.67796826500543,197.92887075564266,249.56148516807912,228.07892484371285,54.99464808943252,173.1619252783829,96.38404153159094,126.36535707833296,126.36535707833296,126.36535707833296,126.36535707833296,126.36535707833296,0.02,0.0,0.0
96,1,96,473.95613171354574,211.78404993474476,79.4577290675846,209.5281481386373,198.7352574754589,250.578229550285,229.00814661596755,55.218703093187045,173.86740839658188,96.77672204755893,126.67700813876162,126.67700813876162,126.67700813876162,126.67700813876162,126.67700813876162,0.02,0.0,0.0
97,1,97,475.88708766216587,212.64688436958127,79.78144969137352,210.38179175031271,199.54492951458914,251.5991162749603,229.9411541527449,55.44367092476122,174.57576574033172,97.17100239255642,126.98942781478009,126.98942781478009,126.98942781478009,126.98942781478009,126.98942781478009,0.02,0.0,0.0
98,1,98,477.8259105643414,213.5132340987101,80.10648919305508,211.2389132117292,200.35790025783095,252.624162218521,230.87796287771815,55.669555303128554,175.287009019583,97.56688908448488,127.30261800200182,127.30261800200182,127.30261800200182,127.30261800200182,127.30261800200182,0.02,0.0,0.0
99,1,99,479.7726324710151,214.38311344387532,80.43285294590109,212.09952669207715,201.17418314451322,253.65338432613973,231.81858827739853,55.89635996241416,176.00114999199428,97.96438866780056,127.61658060071525,127.61658060071525,127.61658060071525,127.61658060071525,127.61658060071525,0.02,0.0,0.0
100,1,100,481.72728556370873,215.2565367851696,80.76054634507467,212.9636464182739,201.9937916687183,254.68679961202574,232.76304590139125,56.1240886519564,176.7182004631261,98.36350771362261,127.93131751589554,127.93131751589554,127.93131751589554,127.93131751589554,127.93131751589554,0.02,0.0,0.0
101,1,101,483.68990215505613,216.13351856127179,81.08957480771956,213.83128667519904,202.8167393795051,255.72442515970633,233.71135136265252,56.35274513636892,177.43817228663644,98.76425281984174,128.24683065721598,128.24683065721598,128.24683065721598,128.24683065721598,128.24683065721598,0.02,0.0,0.0
102,1,102,485.6605146893366,217.01407326968587,81.41994377304961,214.70246180593057,203.64303988113315,256.76627812230925,234.66352033774768,56.582333195602864,178.1610773644765,99.16663061122932,128.5631219390596,128.5631219390596,128.5631219390596,128.5631219390596,128.5631219390596,0.02,0.0,0.0
103,1,103,487.63915574301126,217.89821546698028,81.7516587024387,215.57718621198194,204.4727068332873,257.81237572284624,235.61956856711032,56.81285662500938,178.88692764708753,99.57064773954679,128.88019328053088,128.88019328053088,128.88019328053088,128.88019328053088,128.88019328053088,0.02,0.0,0.0
104,1,104,489.62585802526206,218.78595976902884,82.08472507951102,216.45547435354018,205.30575395130376,258.8627352544976,236.57951185530257,57.044319235402334,179.6157351335983,99.97631088365574,129.1980466054673,129.1980466054673,129.1980466054673,129.1980466054673,129.1980466054673,0.02,0.0,0.0
105,1,105,491.62065437853204,219.67732085125218,82.41914841023168,217.33734074970482,206.1421950063966,259.9173740808982,237.54336607127615,57.276724853121316,180.34751187202357,100.38362674962826,129.51668384245104,129.51668384245104,129.51668384245104,129.51668384245104,129.51668384245104,0.02,0.0,0.0
106,1,106,493.6235777790683,220.57231344886037,82.75493422299783,218.22279997872803,206.98204382588563,260.97630963642456,238.511147148635,57.510077320094894,181.08226995946316,100.7926020708578,129.8361069248207,129.8361069248207,129.8361069248207,129.8361069248207,129.8361069248207,0.02,0.0,0.0
107,1,107,495.6346613374676,221.4709523570967,83.09208806873,219.1118666782557,207.8253142934248,262.0395594264831,239.4828710858985,57.744380493904146,181.82002154230204,101.20324360817048,130.15631779068298,130.15631779068298,130.15631779068298,130.15631779068298,130.15631779068298,0.02,0.0,0.0
108,1,108,497.65393829922306,222.373252431482,83.43061552096383,220.0045555455692,208.67202034923184,263.10714102779923,240.45855394676596,57.9796382478464,182.560778816411,101.61555814993689,130.47731838292447,130.47731838292447,130.47731838292447,130.47731838292447,130.47731838292447,0.02,0.0,0.0
109,1,109,499.68144204527414,223.27922858806033,83.77052217594219,220.90088133782834,209.52217599031857,264.17907208870827,241.43821186038213,58.215854470999275,183.30455402734827,102.02955251218424,130.7991106492235,130.7991106492235,130.7991106492235,130.7991106492235,130.7991106492235,0.02,0.0,0.0
110,1,110,501.7172060925585,224.18889580364558,84.11181365270784,221.80085887231567,210.37579527072248,265.25537032944703,242.42186102160403,58.45303306828498,184.05135947056215,102.44523353870912,131.1216965420619,131.1216965420619,131.1216965420619,131.1216965420619,131.1216965420619,0.02,0.0,0.0
111,1,111,503.7612640945657,225.10226911606907,84.45449559319613,222.70450302668098,211.23289230173884,266.3360535424467,243.40951769126843,58.69117796053486,184.80120749159394,102.86260810119057,131.44507801873675,131.44507801873675,131.44507801873675,131.44507801873675,131.44507801873675,0.02,0.0,0.0
112,1,112,505.8136498418941,226.01936362442802,84.79857366232838,223.61182873918753,212.09348125215416,267.42113959262696,244.40119819646077,58.93029308455421,185.55411048628238,103.28168309930372,131.76925704137247,131.76925704137247,131.76925704137247,131.76925704137247,131.76925704137247,0.02,0.0,0.0
113,1,113,507.87439726280894,226.94019448933537,85.14405354810553,224.52285100895895,212.95757634848033,268.5106464176916,245.39691893078512,59.17038239318735,186.31008090096825,103.70246546083382,132.0942355769325,132.0942355769325,132.0942355769325,132.0942355769325,132.0942355769325,0.02,0.0,0.0
114,1,114,509.9435404238034,227.86477693317016,85.4909409617021,225.4375848962271,213.8251918751898,269.60459202842475,246.39669635463505,59.41144985538301,187.06913123270033,104.12496214179077,132.42001559723144,132.42001559723144,132.42001559723144,132.42001559723144,132.42001559723144,0.02,0.0,0.0
115,1,115,512.0211135301618,228.7931262403293,85.83924163756063,226.35604552258104,214.69634217495164,270.7029945089885,247.40054699546585,59.65349945625985,187.8312740294419,104.54918012652412,132.74659907894687,132.74659907894687,132.74659907894687,132.74659907894687,132.74659907894687,0.02,0.0,0.0
116,1,116,514.1071509265252,229.72525775748025,86.18896133348655,227.27824807121715,215.5710416488689,271.8058720172224,248.40848744806766,59.89653519717245,188.59652189027818,104.97512642783852,133.07398800363137,133.07398800363137,133.07398800363137,133.07398800363137,133.07398800363137,0.02,0.0,0.0
117,1,117,516.2016870974586,230.66118689381474,86.54010583074326,228.20420778719003,216.4493047567164,272.913242784943,249.42053437483992,60.14056109577737,189.36488746562472,105.40280808710966,133.40218435772465,133.40218435772465,133.40218435772465,133.40218435772465,133.40218435772465,0.02,0.0,0.0
118,1,118,518.3047566680217,231.60092912130335,86.89268093414772,229.13393997766443,217.3311460171799,274.02512511824574,250.43670450606672,60.385581186099635,190.1363834574363,105.83223217440067,133.73119013256536,133.73119013256536,133.73119013256536,133.73119013256536,133.73119013256536,0.02,0.0,0.0
119,1,119,520.416394404341,232.54449997495152,87.2466924721665,230.06746001216848,218.21658000809603,275.1415373978072,251.4570146401934,60.63159951859935,190.91102261941714,106.26340578857899,134.0610073244035,134.0610073244035,134.0610073244035,134.0610073244035,134.0610073244035,0.02,0.0,0.0
120,1,120,522.5366352141841,233.4919150530561,87.60214629701201,231.0047833228476,219.1056213666934,276.2624980791892,252.48148164410424,60.87862016023872,191.68881775723153,106.69633605743371,134.39163793441224,134.39163793441224,134.39163793441224,134.39163793441224,134.39163793441224,0.02,0.0,0.0
121,1,121,524.6655141475378,234.4431900174633,87.9590482847393,231.94592540471973,219.99828478983449,277.3880256931437,253.51012245340124,61.126647194549236,192.46978172871567,107.13103013779345,134.72308396870028,134.72308396870028,134.72308396870028,134.72308396870028,134.72308396870028,0.02,0.0,0.0
122,1,122,526.8030663971864,235.39834059382784,88.31740433534323,232.89090181593144,220.8945850342586,278.5181388459194,254.54295407268424,61.37568472169923,193.25392744409024,107.56749521564457,135.0553474383238,135.0553474383238,135.0553474383238,135.0553474383238,135.0553474383238,0.02,0.0,0.0
123,1,123,528.949327299294,236.3573825718725,88.67722037285593,233.83972817801504,221.7945369168258,279.652856219569,255.57999357583185,61.6257368585616,194.04126786617365,108.0057385062501,135.3884303592989,135.3884303592989,135.3884303592989,135.3884303592989,135.3884303592989,0.02,0.0,0.0
124,1,124,531.1043323339889,237.32033180564946,89.03850234544481,234.79242017614695,222.6981553147619,280.7921965722583,256.62125810628385,61.87680773878193,194.83181601059653,108.44576725426892,135.72233475261365,135.72233475261365,135.72233475261365,135.72233475261365,135.72233475261365,0.02,0.0,0.0
125,1,125,533.2681171259494,238.28720421380214,89.40125622551082,235.74899355940693,223.60545516590437,281.93617873857625,257.6667648773244,62.12890151284673,195.6255849460167,108.88758873387553,136.05706264424052,136.05706264424052,136.05706264424052,136.05706264424052,136.05706264424052,0.02,0.0,0.0
126,1,126,535.4407174449937,239.2580157798287,89.76548800978722,236.7094641410385,224.51645146894933,283.08482162984603,258.71653117236684,62.38202234815217,196.42258779433539,109.33121024888034,136.39261606514845,136.39261606514845,136.39261606514845,136.39261606514845,136.39261606514845,0.02,0.0,0.0
127,1,127,537.62216920667,240.2327825523458,90.13120371943869,237.67384779871014,225.4311592836993,284.23814423443804,259.7705743452392,62.63617442907286,197.22283773091405,109.77663913285036,136.7289970513153,136.7289970513153,136.7289970513153,136.7289970513153,136.7289970513153,0.02,0.0,0.0
128,1,128,539.8125084728516,241.21152064535434,90.49840940016091,238.6421604747781,226.34959373131244,285.3961656180836,260.82891182047115,62.891361957031094,198.02634798479218,110.2238827492305,137.06620764374037,137.06620764374037,137.06620764374037,137.06620764374037,137.06620764374037,0.02,0.0,0.0
129,1,129,542.0117714523317,242.19424623850554,90.86711112228045,239.61441817654958,227.2717699945523,286.55890492419024,261.891561093582,63.14758915056626,198.833131838906,110.67294849146518,137.4042498884564,137.4042498884564,137.4042498884564,137.4042498884564,137.4042498884564,0.02,0.0,0.0
130,1,130,544.219994501423,243.18097557736866,91.23731498085515,240.59063697654776,228.19770331803898,287.72638137415817,262.9585397313702,63.40486024540464,199.64320263030822,111.12384378312076,137.7431258365424,137.7431258365424,137.7431258365424,137.7431258365424,137.7431258365424,0.02,0.0,0.0
131,1,131,546.4372141245582,244.1717249736992,91.60902709577486,241.570833012777,229.12740900850093,288.89861426769767,264.0298653722032,63.663179494529345,200.4565737503881,111.576576078008,138.08283754413563,138.08283754413563,138.08283754413563,138.08283754413563,138.08283754413563,0.02,0.0,0.0
132,1,132,548.6634669748936,245.166510805709,91.98225361186265,242.55502248899012,230.0609024350282,290.0756229831488,265.10555572630955,63.922551168250685,201.2732586450932,112.03115286030545,138.42338707244465,138.42338707244465,138.42338707244465,138.42338707244465,138.42338707244465,0.02,0.0,0.0
133,1,133,550.898789854915,246.16534951833663,92.35700069897632,243.54322167495587,230.99819902932634,291.25742697780106,266.18562857607145,64.18297955427673,202.09327081515158,112.48758164468317,138.7647764877613,138.7647764877613,138.7647764877613,138.7647764877613,138.7647764877613,0.02,0.0,0.0
134,1,134,553.143219717046,247.1682576235194,92.73327455211044,244.53544690672814,231.93931428597165,292.44404578821553,267.2701017763186,64.44446895778422,202.91662381629487,112.94586997642686,139.10700786147353,139.10700786147353,139.10700786147353,139.10700786147353,139.10700786147353,0.02,0.0,0.0
135,1,135,555.396793664259,248.17525170046628,93.11108139149879,245.5317145869159,232.88426376266722,293.63549903054763,268.3589932546236,64.70702370148972,203.74333125948246,113.40602543156267,139.4500832700779,139.4500832700779,139.4500832700779,139.4500832700779,139.4500832700779,0.02,0.0,0.0
136,1,136,557.6595489506886,249.18634839593207,93.49042746271711,246.5320411849544,233.83306308050012,294.8318064008714,269.4523210115982,64.97064812572106,204.57340681112646,113.86805561698243,139.79400479519214,139.79400479519214,139.79400479519214,139.79400479519214,139.79400479519214,0.02,0.0,0.0
137,1,137,559.9315229822473,250.20156442449243,93.87131903678642,247.53644323737745,234.78572792419976,296.03298767550524,270.55010312119083,65.23534658848911,205.40686419331766,114.33196817056938,140.13877452356778,140.13877452356778,140.13877452356778,140.13877452356778,140.13877452356778,0.02,0.0,0.0
138,1,138,562.2127533172437,251.2209165688203,94.25376241027662,248.54493734809054,235.74227404239693,297.2390627113385,271.65235773098533,65.50112346555981,206.24371718405226,114.79777076132441,140.48439454710294,140.48439454710294,140.48439454710294,140.48439454710294,140.48439454710294,0.02,0.0,0.0
139,1,139,564.5032776670039,252.24442167996327,94.63776390541068,249.55754018864582,236.7027172478844,298.4500514461601,272.7591030625013,65.76798315052655,207.08397961745987,115.26547108949295,140.83086696285483,140.83086696285483,140.83086696285483,140.83086696285483,140.83086696285483,0.02,0.0,0.0
140,1,140,566.8031338964945,253.27209667762222,95.02332987016901,250.57426849851714,237.6670734178782,299.665973898988,273.87035741149487,66.03593005488268,207.9276653840319,115.73507688669208,141.1781938730526,141.1781938730526,141.1781938730526,141.1781938730526,141.1781938730526,0.02,0.0,0.0
141,1,141,569.1123600249485,254.303958550431,95.41046667839453,251.5951390853772,238.63535849428007,300.88685017039995,274.98613914826126,66.30496860809461,208.77478843085146,116.20659591603851,141.52637738511015,141.52637738511015,141.52637738511015,141.52637738511015,141.52637738511015,0.02,0.0,0.0
142,1,142,571.4309942264945,255.34002435623722,95.79918072989797,252.6201688253753,239.60758848394107,302.11270044286624,276.1064667179389,66.57510325767491,209.62536276182377,116.68003597227687,141.87541961163868,141.87541961163868,141.87541961163868,141.87541961163868,141.87541961163868,0.02,0.0,0.0
143,1,143,573.7590748307865,256.3803112223843,96.18947845056367,253.649374663416,240.58377945892613,303.34354498108274,277.23135864081354,66.84633846925585,210.4794024379076,117.15540488190847,142.22532267045975,142.22532267045975,142.22532267045975,142.22532267045975,142.22532267045975,0.02,0.0,0.0
144,1,144,576.0966403236387,257.4248363459946,96.58136629245584,254.68277361343976,241.56394755677974,304.57940413230637,278.3608335126252,67.11867872666326,211.33692157734797,117.6327105033208,142.57608868461804,142.57608868461804,142.57608868461804,142.57608868461804,142.57608868461804,0.02,0.0,0.0
145,1,145,578.4437293476611,258.47361699425363,96.9748507339252,255.7203827587038,242.5481089807928,305.8202983266913,279.4949100048752,67.39212853199061,212.19793435590927,118.1119607269174,142.9277197823942,142.9277197823942,142.9277197823942,142.9277197823942,142.9277197823942,0.02,0.0,0.0
146,1,146,580.8003807028986,259.5266705046955,97.36993827971601,256.7622192520647,243.53628000027038,307.0662480776264,280.63360686513465,67.66669240567347,213.06245500710972,118.59316347524828,143.2802180973178,143.2802180973178,143.2802180973178,143.2802180973178,143.2802180973178,0.02,0.0,0.0
147,1,147,583.1666333474724,260.5840142854898,97.76663546107379,257.80830031626186,244.52847695080075,308.3172739820752,281.776942917355,67.94237488656425,213.93049782245672,119.0763267031409,143.6335857681803,143.6335857681803,143.6335857681803,143.6335857681803,143.6335857681803,0.02,0.0,0.0
148,1,148,585.5425263982235,261.6456658157288,98.16494883585302,258.8586432442023,245.5247162345253,309.5733967209152,282.9249370621783,68.21918053200716,214.8020771516829,119.56145839783163,143.98782493904793,143.98782493904793,143.98782493904793,143.98782493904793,143.98782493904793,0.02,0.0,0.0
149,1,149,587.92809913136,262.71164264571723,98.56488498862579,259.9132653992465,246.5250143204099,310.8346370592807,284.07760827725053,68.49711391791361,215.67720740298367,120.04856657909792,144.34293775927486,144.34293775927486,144.34293775927486,144.34293775927486,144.34293775927486,0.02,0.0,0.0
150,1,150,590.3233909831063,263.78196239726145,98.96645053079052,260.97218421549525,247.52938774451692,312.1010158469056,285.2349756175348,68.77617963883785,216.555903043255,120.53765929939071,144.69892638351607,144.69892638351607,144.69892638351607,144.69892638351607,144.69892638351607,0.02,0.0,0.0
151,1,151,592.7284415503544,264.8566427639616,99.36965210068128,262.0354171980782,248.53785311027877,313.3725540184683,286.39705821562654,69.0563823080529,217.438178598333,121.02874464396767,145.05579297174052,145.05579297174052,145.05579297174052,145.05579297174052,145.05579297174052,0.02,0.0,0.0
152,1,152,595.1432905913196,265.9357015115035,99.77449636367753,263.10298192344317,249.55042708877227,314.64927259393755,287.5638752820698,69.33772655762687,218.32404865323363,121.52183073102675,145.41353968924423,145.41353968924423,145.41353968924423,145.41353968924423,145.41353968924423,0.02,0.0,0.0
153,1,153,597.5679780261964,267.0191564779527,100.18099001231431,264.1748960396463,250.56712641899423,315.9311926789202,288.73544610567455,69.62021703849939,219.21352785239418,122.01692571184053,145.7721687066635,145.7721687066635,145.7721687066635,145.7721687066635,145.7721687066635,0.02,0.0,0.0
154,1,154,600.0025439378196,268.10702557404926,100.58913976639293,265.2511772666442,251.5879679081383,317.2183354650098,289.911790053836,69.9038584205587,220.10663089991507,122.5140377708908,146.1316821999879,146.1316821999879,146.1316821999879,146.1316821999879,146.1316821999879,0.02,0.0,0.0
155,1,155,602.4470285723261,269.1993267835037,100.99895237309191,266.331843396587,252.61296843187256,318.51072223013705,291.09292657285437,70.18865539271869,221.00337255980313,123.01317512600396,146.4920823505736,146.4920823505736,146.4920823505736,146.4920823505736,146.4920823505736,0.02,0.0,0.0
156,1,156,604.901472339821,270.2960781632945,101.4104346070787,267.4169122941119,253.64214493461887,319.8083743389219,292.2788751882566,70.47461266299646,221.9037676562155,123.51434602848691,146.85337134515663,146.85337134515663,146.85337134515663,146.85337134515663,146.85337134515663,0.02,0.0,0.0
157,1,157,607.3659158150444,271.39729784396644,101.8235932706215,268.50640189663915,254.6755144298326,321.111313243026,293.4696555051191,70.76173495859018,222.80783107370488,124.01755876326334,147.21555137586608,147.21555137586608,147.21555137586608,147.21555137586608,147.21555137586608,0.02,0.0,0.0
158,1,158,609.840399738044,272.5030040299304,102.23843519370187,269.6003302146681,255.71309400028403,322.419560481508,294.6652872083916,71.05002702595719,223.71557775746535,124.52282164901077,147.5786246402374,147.5786246402374,147.5786246402374,147.5786246402374,147.5786246402374,0.02,0.0,0.0
159,1,159,612.3249650148463,273.6132149997644,102.65496723412754,270.69871533207515,256.75490079834094,323.73313768117913,295.8657900632229,71.3394936308925,224.6270227135797,125.030143038298,147.94259334122575,147.94259334122575,147.94259334122575,147.94259334122575,147.94259334122575,0.02,0.0,0.0
160,1,160,614.819652718135,274.72794910651544,103.07319627764574,271.8015754064126,257.8009520462517,325.0520665569611,297.07118391528735,71.63013955860755,225.54218100926718,125.53953131772329,148.30745968721942,148.30745968721942,148.30745968721942,148.30745968721942,148.30745968721942,0.02,0.0,0.0
161,1,161,617.3245040879283,275.84722477800324,103.49312923805715,272.90892866920893,258.8512650364305,326.3763689122449,298.2814886911132,71.92196961380932,226.46106777313298,126.05099490805289,148.67322589205315,148.67322589205315,148.67322589205315,148.67322589205315,148.67322589205315,0.02,0.0,0.0
162,1,162,619.8395605322619,276.97106051712467,103.91477305733011,274.02079342627013,259.9058571317429,327.70606663925105,299.4967243984117,72.21498862077978,227.38369819541788,126.56454226436031,149.0398941750216,149.0398941750216,149.0398941750216,149.0398941750216,149.0398941750216,0.02,0.0,0.0
163,1,163,622.3648636278725,278.0994749021598,104.33813470571539,275.1371880579823,260.9647457657928,329.0411817193919,300.71691112640804,72.5092014234556,228.31008752824977,127.08018187616612,149.4074667608928,149.4074667608928,149.4074667608928,149.4074667608928,149.4074667608928,0.02,0.0,0.0
